,t,TG,DG,MG,G,ME
123,123.0,0.059278922257683275,0.07089553472901236,0.06348440949862139,0.46585496138141025,1.5546349389478564
124,124.0,0.05876143659438848,0.07029298485571991,0.06301346574967043,0.46744594066694845,1.5578634394332767
125,125.0,0.058255742871872185,0.06970500738675248,0.06255319868271486,0.46899987939104903,1.5610167435370386
126,126.0,0.05776157519753933,0.06913117763901602,0.06210327162464396,0.47051780340552796,1.5640968312509358
127,127.0,0.057278666747472284,0.06857108769322287,0.061663359078217905,0.4720007143478142,1.5671056490391493
128,128.0,0.05680675675135016,0.06802433894331109,0.06123314439376132,0.473449588243966,1.570045093074441
129,129.0,0.056345585370174645,0.0674905448904122,0.06081232396011488,0.47486537411168683,1.572917016223073
130,130.0,0.05589489835288286,0.06696932648623835,0.06040061325823204,0.4762489907006966,1.5757232261821628
131,131.0,0.05545444191407323,0.06646031958366286,0.05999772730340497,0.4776013395312475,1.5784654938615859
132,132.0,0.05502396785627961,0.06596317028010737,0.0596033969434096,0.478923293252592,1.5811455454677343
133,133.0,0.054603231241664885,0.06547753584886443,0.059217360942263764,0.48021570076525677,1.583765061572194
134,134.0,0.05419198992635965,0.06500307915116202,0.05883936970551745,0.4814793900150107,1.586325690150261
135,135.0,0.05379000688876867,0.06453947794938933,0.058469183417607706,0.48271516054228414,1.588829027954489
136,136.0,0.053397046504280565,0.06408641745651614,0.05810656552260057,0.48392379931465257,1.5912766479887068
137,137.0,0.05301288106452584,0.06364358847344767,0.05775129296873943,0.4851060658256756,1.5936700734309852
138,138.0,0.05263728472378015,0.0632106948396052,0.05740314829220311,0.4862627000111388,1.5960107930004597
139,139.0,0.05227003489594817,0.06278745063895833,0.05706192241107361,0.4873944194550859,1.598300255369395
140,140.0,0.05191091551419258,0.06237357368076693,0.05672741183136837,0.4885019259090768,1.600539876613766
141,141.0,0.05155971470262766,0.061968791087516656,0.05639942144100801,0.48958589970425237,1.6027310346253216
142,142.0,0.05121622011970639,0.061572843020209184,0.056077760318864744,0.4906470030109631,1.6048750742338598
143,143.0,0.050880230134091375,0.06118547057116877,0.0557622435974075,0.4916858817014145,1.606973304413259
144,144.0,0.05055154404576778,0.06080642414594542,0.05545269758497612,0.4927031602273928,1.609027001541108
145,145.0,0.05022996488001108,0.060435464394637456,0.05514894905557172,0.49369944767386187,1.6110374070703983
146,146.0,0.049915303112677334,0.060072352898665776,0.0548508326994373,0.4946753368276404,1.6130057303234935
147,147.0,0.049607370150945185,0.05971686334664475,0.05455818646644489,0.4956314051087247,1.6149331531487405
148,148.0,0.04930598345559001,0.05936877501512419,0.05427085389440195,0.4965682122419821,1.6168208210729063
149,149.0,0.049010962815693615,0.05902787183726679,0.053988684574712675,0.4974863053794252,1.6186698586679995
150,150.0,0.04872213453959584,0.05869394612813841,0.05371152949576513,0.4983862144435989,1.6204813499934971
151,151.0,0.048439327263942955,0.05836679485941779,0.053439247096527975,0.49926845538720954,1.6222563567571342
152,152.0,0.04816237335067153,0.05804622152204167,0.053171697678615015,0.50013353205577,1.6239959145896137
153,153.0,0.04789111168097615,0.057732031469591966,0.05290875039120452,0.5009819310653256,1.6257010269910097
154,154.0,0.04762538346435785,0.0574240403001989,0.052650273452152174,0.501814126924728,1.6273726695217192
155,155.0,0.04736503130730152,0.057122071062573304,0.05239613647629754,0.5026305852952646,1.629011801443994
156,156.0,0.04710990573253393,0.05682594401145827,0.05214622165133492,0.5034317527461099,1.6306193470954895
157,157.0,0.04685986005674958,0.05653548592085492,0.05190040930231349,0.5042180683958577,1.6321962112560868
158,158.0,0.046614749924949406,0.056250536603280415,0.05165857882295982,0.504989958324586,1.63374327076599
159,159.0,0.04637443470742464,0.05597093307728421,0.05142061985154883,0.5057478355738567,1.6352613810449839
160,160.0,0.04613877889674067,0.05569651794935118,0.051186420629371565,0.5064921052689897,1.6367513765580952
161,161.0,0.04590764931376934,0.05542713755125653,0.050955880107928675,0.5072231553058373,1.6382140652276576
162,162.0,0.045680914642027615,0.055162648459323754,0.050728888856817644,0.5079413698549615,1.6396502372808754
163,163.0,0.04545845101561308,0.05490290352458607,0.050505350484152,0.5086471172544407,1.641060657799244
164,164.0,0.04524013503428459,0.05464776491130244,0.050285164407093685,0.5093407579261111,1.642446069046855
165,165.0,0.04502584609176874,0.05439709478373181,0.050068236096401375,0.5100226453068899,1.643807204440236
166,166.0,0.04481546730708241,0.05415076461935889,0.049854476610769194,0.5106931142072426,1.645144762005657
167,167.0,0.04460888645585537,0.053908643101700654,0.04964379328360097,0.5113524994376348,1.646459429524839
168,168.0,0.0444059936420238,0.053670606364854684,0.049436105089832705,0.5120011167164193,1.64775186823681
